id,name,address,addressNumber,zipCode,districtCode,districtName,altitude,nearbyStations/0,location/lat,location/lon,stationType,nearbyStations/1,nearbyStations/2,nearbyStations/3
240,240 EJERCITO NACIONAL-F.C. DE CUERNAVACA ,204- Ejercito Nacional-F.C. de Cuernavaca,S/N,,POL,Polanco,,198,19.43855,-99.2063,"BIKE,TPV",241,,
241,241 EJERCITO NAL-JUAN VAZQUEZ DE LA MELLA ,241 - Ejercito Nacional-Juan Vazquez de la Mella,S/N,,POL,Polanco,,198,19.43862,-99.20758,BIKE,240,,
235,235 CAMPOS ELISEOS-MOLIERE ,235 - Campos Eliseos-Moliere,S/N,,POL,Polanco,,229,19.42933,-99.20218,BIKE,230,236,
236,236 CAMPOS ELISEOS-MOLIERE ,236 - Campos Eliseos-Moliere,S/N,,POL,Polanco,,229,19.42944,-99.20243,BIKE,230,235,
233,233 JULIO VERNE-LUIS G. URBINA ,233 - Julio Verne-Luis G. Urbina,S/N,11510,POL,Polanco,,222,19.429314,-99.196965,"BIKE,TPV",230,231,
228,228 CAMPOS ELÍSEOS-JEAN DE LA FONTAINE,228 - Campos Elíseos-Jean de La fontaine,S/N,11510,POL,Polanco,,230,19.427705,-99.19912,"BIKE,TPV",233,235,
229,229 DICKENS-SENECA,229 - Dickens-Seneca,S/N,11510,POL,Polanco,,221,19.430515,-99.203331,BIKE,235,236,
230,230 EDGAR ALAN POE-DICKENS,230 - Edgar Alan Poe-Dickens,S/N,11510,POL,Polanco,,221,19.430098,-99.200074,BIKE,235,236,
231,231 NEWTON-ARISTOTELES ,231 - Newton-Aristoteles,S/N,11510,POL,Polanco,,222,19.42977,-99.19349,BIKE,223,234,
205,205 TAINE-HOMERO,205 - Taine-Homero,S/N,11510,POL,Polanco,,201,19.435525,-99.184713,BIKE,207,217,
206,206 MOLIERE-HOMERO ,206 - Moliere-Homero,S/N,,POL,Polanco,,202,19.435798,-99.201419,"BIKE,TPV",214,215,
207,207 TASSO-HOMERO ,207 - Tasso-Homero,S/N,11510,POL,Polanco,,205,19.434861,-99.183322,BIKE,217,226,
208,208 HESIODO-LAMARTINE ,208 - Hesiodo-Lamartine,S/N,11510,POL,Polanco,,211,19.434182,-99.189835,BIKE,212,218,
209,209 SOLON-HORACIO ,209 - Solón-Horacio,S/N,11510,POL,Polanco,,213,19.435478,-99.206359,BIKE,214,219,
210,210 EUGENIO SUE-HORACIO ,210 Eugenio Sue-Horacio,S/N,,POL,Polanco,,203,19.434076,-99.194091,BIKE,204,216,
211,211 NEWTON-HORACIO,211 - Newton-Horacio,S/N,11510,POL,Polanco,,208,19.433607,-99.188528,BIKE,212,218,
212,212 HEGEL-HORACIO ,212 - Hegel-Horacio,S/N,11510,POL,Polanco,,211,19.433567,-99.188096,"BIKE,TPV",218,224,
213,213 HORACIO-FC CUERNAVACA,213 - Horacio-FC Cuernavaca,S/N,11510,POL,Polanco,,209,19.435197,-99.206967,BIKE,214,219,
214,214 PLATÓN-HORACIO,214 - Platón-Horacio,S/N,,POL,Polanco,,206,19.434353,-99.20322,BIKE,209,215,
215,215 EDGAR ALAN POE-HORACIO,215 - Edgar Alan Poe-Horacio,S/N,11510,POL,Polanco,,206,19.43384,-99.19968,BIKE,214,221,
216,216 ALEJANDRO DUMAS-HORACIO ,216 - Alejandro Dumas-Horacio,S/N,11510,POL,Polanco,,210,19.433419,-99.195746,"BIKE,TPV",222,,
217,217 EULER-AV. HORACIO ,217 - Euler-Horacio,S/N,11510,POL,Polanco,,207,19.432888,-99.183605,"BIKE,TPV",225,226,
218,218 HEGEL-IBARBOUROU ,218 - Hegel-Ibarbourou,S/N,11510,POL,Polanco,,211,19.432451,-99.188033,BIKE,212,224,
219,219 ESOPO-FC DE CUERNAVACA,219 - Esopo-FC de Cuernavaca,S/N,11510,POL,Polanco,,213,19.433542,-99.207808,BIKE,220,227,
220,220 PLINIO-PRESIDENTE MASARYK ,220 - Plino-Presidente Masaryk,S/N,11510,POL,Polanco,,213,19.432655,-99.205727,BIKE,219,227,
221,221 EMILIO CASTELAR-PRESIDENTE MASARYK ,221 - Emilio Castelar-Presidente Masaryk,S/N,11510,POL,Polanco,,215,19.431799,-99.201565,"BIKE,TPV",230,231,
222,222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,222 - Alejandro Dumas-Presidente Masarik,S/N,11510,POL,Polanco,,216,19.431417,-99.195774,BIKE,231,233,
223,223 NEWTON-PRESIDENTE MASARYK ,223 - Newton-Presidente Masarik,S/N,,POL,Polanco,,222,19.431242,-99.191613,"BIKE,TPV",224,231,
224,224 HEGEL-PRESIDENTE MASARYK,224 - Hegel-Presidente Masaryk,S/N,11510,POL,Polanco,,212,19.431255,-99.188065,BIKE,218,225,
225,225 PETRARCA-PRESIDENTE MASARYK,225 - Petrarca-Presidente Masaryk,S/N,11510,POL,Polanco,,224,19.431172,-99.185612,BIKE,226,232,
226,226 WALLON-PRESIDENTE MASARYK,226 - Wallon-Presidente Masaryk,S/N,11511,POL,Polanco,,217,19.431033,-99.18222,BIKE,239,247,
405,405 DIVISIÓN DEL NORTE-MUNICIPIO LIBRE,405 - División Del Norte-Municipio Libre,S/N,3303,PON,Portales Norte,,402,19.370619,-99.156626,BIKE,403,404,
407,407 PROL. XOCHICALCO-GENERAL EMILIANO ZAPATA,407 - Prolongación Xochicalco-General Emiliano Zapat,S/N,3320,REE,Residencial Emperadores,,406,19.367294,-99.158694,BIKE,408,410,
408,408 PROLONGACIÓN PETÉN-GENERAL EMILIANO ZAPATA,408 - Prolongación Petén-General Emiliano Zapata,S/N,3320,REE,Residencial Emperadores,,407,19.36677,-99.156843,BIKE,409,410,
37,37 GUADALAJARA-PUEBLA,037 - Guadalajara - Puebla,S/N,06700,R-N,Roma Norte,,28,19.420419,-99.172676,BIKE,38,45,
38,38 COZUMEL-PUEBLA,038 - Cozumel - PUEBLA,S/N,06700,R-N,Roma Norte,,28,19.420801,-99.171407,BIKE,32,37,
39,39 MEDELLIN-CHAPULTEPEC,039 - Medellin - Chapultepec,S/N,06700,R-N,Roma Norte,,33,19.422484,-99.167153,BIKE,42,48,
40,40 OAXACA-PUEBLA,040 - Oaxaca - Puebla,S/N,06700,R-N,Roma Norte,,35,19.42223,-99.164297,BIKE,42,,
56,56 ALVARO OBREGON-MEDELLIN,056 - Alvaro Obregón - Medellin,S/N,06700,R-N,Roma Norte,,47,19.416959,-99.165702,BIKE,51,59,
42,42 SINALOA-VALLADOLID,042 - Sinaloa - Valladolid,S/N,06700,R-N,Roma Norte,,39,19.420472,-99.168238,BIKE,47,48,51
51,51 COLIMA-OAXACA,051 - Colima - Oaxaca,S/N,06700,R-N,Roma Norte,,46,19.417995,-99.168248,BIKE,47,58,
44,44 DURANGO-VERACRUZ,044 - Durango - Veracruz,S/N,06140,R-N,Roma Norte,,36,19.418057,-99.174761,BIKE,49,50,
45,45 DURANGO-SONORA,045 - Durango - Sonora,S/N,06700,R-N,Roma Norte,,37,19.418649,-99.172127,"BIKE,TPV",38,46,
46,46 DURANGO-SALAMANCA,046 - Durango - Salamanca,S/N,06700,R-N,Roma Norte,,42,19.419214,-99.169732,BIKE,45,51,54
125,125 MORELIA-CIRCULAR DE MORELIA,125 - Morelia-Circular de Morelia,S/N,06500,R-N,Roma Norte,,119,19.424541,-99.156204,BIKE,123,127,
126,126 JALAPA-PUEBLA,126 - Jalapa-Puebla,S/N,,R-N,Roma Norte,,121,19.422288,-99.162138,BIKE,128,129,
127,127 PUEBLA-MERIDA,127 -  Puebla-Merida,S/N,,R-N,Roma Norte,,125,19.423318,-99.15833,BIKE,128,130,
128,128 ORIZABA-RIO DE JANEIRO,128 - Orizaba-Río de Janeiro,S/N,06500,R-N,Roma Norte,,121,19.422148,-99.160645,"BIKE,TPV",126,127,
129,129 TONALÁ-DURANGO,129 - Tonalá-Durango,S/N,,R-N,Roma Norte,,126,19.4206,-99.163312,BIKE,128,131,
130,130 MÉRIDA-DURANGO,130 - Mérida-Durango,S/N,,R-N,Roma Norte,,127,19.421576,-99.158015,BIKE,132,133,
131,131 COLIMA-JALAPA,131 - Colima-Jalapa,S/N,,R-N,Roma Norte,,129,19.419579,-99.161314,BIKE,134,,
132,132 COLIMA-FRONTERA,132 - Colima-Frontera,S/N,,R-N,Roma Norte,,130,19.420667,-99.15645,BIKE,133,135,
133,133 COLIMA-MORELIA,133 - Colima-Morelia,S/N,,R-N,Roma Norte,,130,19.421138,-99.154725,BIKE,132,135,
134,134 ÁLVARO OBREGÓN-ORIZABA,134 - Álvaro Obregón-Orizaba,S/N,,R-N,Roma Norte,,131,19.418304,-99.15956,"BIKE,TPV",136,137,
135,135 ÁLVARO OBREGÓN-MORELIA,135 - Álvaro Obregón-Morelia,S/N,,R-N,Roma Norte,,132,19.419225,-99.155099,"BIKE,TPV",133,137,
136,136 ÁLVARO OBREGÓN-TONALÁ,136 - Tonalá-Álvaro Obregón,S/N,,R-N,Roma Norte,,136,19.417715,-99.162729,"BIKE,TPV",,,
137,137 ÁLVARO OBREGÓN-MÉRIDA,137 - Álvaro Obregón-Mérida,S/N,,R-N,Roma Norte,,132,19.418774,-99.157081,BIKE,135,138,
138,138 GUANAJUATO-FRONTERA,138 - Guanajuato-Frontera,S/N,,R-N,Roma Norte,,135,19.417702,-99.155313,BIKE,140,144,
139,139 TONALÁ-GUANJUATO,139 - Tonalá-Guanajuato,S/N,,R-N,Roma Norte,,134,19.416128,-99.162097,BIKE,136,141,
140,140 MÉRIDA-ZACATECAS,140 - Mérida-Zacatecas,S/N,,R-N,Roma Norte,,138,19.416605,-99.156853,BIKE,141,144,
141,141 ZACATECAS-LUIS CABRERA,141 - Zacatecas-Luis Cabrera,S/N,,R-N,Roma Norte,,139,19.415905,-99.15954,"BIKE,TPV",140,143,
142,142 SAN LUIS POTOSI-EJE 2 PTE. MONTERREY,142 - San Luis Potosí-Eje 2 Pte. Monterrey,S/N,,R-N,Roma Norte,,139,19.413232,-99.164121,BIKE,145,146,
143,143 CÓRDOBA-SAN LUIS POTOSÍ,143 - Córdoba-San Luis Potosí,S/N,,R-N,Roma Norte,,141,19.414303,-99.157542,BIKE,144,147,
144,144 FRONTERA-SAN LUIS POTOSÍ,144 - Frontera-San Luis Potosí,S/N,,R-N,Roma Norte,,140,19.415192,-99.154837,BIKE,143,148,
145,145 EJE 2 SUR YUCATÁN-CHIAPAS,145 - Eje 2 Sur Yucatán-Chiapas,S/N,,R-N,Roma Norte,,142,19.41286,-99.160661,BIKE,147,151,
146,146 COAHUILA-MANZANILLO,146 - Coahuila-Manzanillo,S/N,,R-N,Roma Norte,,150,19.410737,-99.165716,BIKE,152,153,
147,147 COAHUILA-ORIZABA,147 - Coahuila-Orizaba,S/N,,R-N,Roma Norte,,145,19.412182,-99.158443,BIKE,149,151,
148,148 COAHUILA-AV.CUAUHTEMOC,148 - Coahuila-Av. Cuauhtémoc,S/N,,R-N,Roma Norte,,143,19.412829,-99.155116,BIKE,147,149,
149,149 MÉRIDA-ANTONIO ANZA,149 - Mérida-Antonio Anza,S/N,,R-N,Roma Norte,,143,19.41199,-99.155699,BIKE,147,148,
151,151 CAMPECHE-TONALÁ,151 - Campeche-Tonalá,S/N,,ROM,Roma Sur,,145,19.410529,-99.160873,BIKE,147,155,
152,152 TLACOTALPAN-CAMPECHE,152 - Tlacotalpan-Campecha,S/N,,ROM,Roma Sur,,146,19.409098,-99.167181,"BIKE,TPV",150,157,
153,153 MANZANILLO-TLAXCALA,153 - Manzanillo-Tlaxcala,S/N,,ROM,Roma Sur,,154,19.407468,-99.165141,BIKE,157,161,
155,155 JALAPA-TLAXCALA,155 - Jalapa-Tlaxcala,S/N,,ROM,Roma Sur,,151,19.408218,-99.159911,BIKE,156,158,
156,156 TEPIC-AMENALCO,156 - Tepic-Amenalco,S/N,,ROM,Roma Sur,,153,19.407121,-99.162202,BIKE,155,162,
157,157 TEPIC-TLACOTALPAN,157 - Tepic-Tlacotalpan,S/N,,ROM,Roma Sur,,153,19.406236,-99.166616,BIKE,154,161,
158,158 HUATABAMPO-EJE 1PTE. CUAUHTÉMOC,158 - Huatabampo- Eje 1 Pte. Av. Cuauhtémoc,S/N,,ROM,Roma Sur,,155,19.407447,-99.155717,"BIKE,TPV",159,163,
159,159 HUATABAMPO-EJE 1 PTE. AV. CUAUHTÉMOC,159 - Huatabampo-Eje 1 Pte. Av. Cuauhtémoc,S/N,,ROM,Roma Sur,,155,19.407517,-99.155373,BIKE,158,163,
161,161 QUINTANA ROO-MANZANILLO,161 - Quintana Roo-Manzanillo,S/N,,ROM,Roma Sur,,153,19.405533,-99.164913,BIKE,157,162,
162,162 TEHUANTEPEC-MEDELLÍN,162 - Tehuantepec-Medellín,S/N,,ROM,Roma Sur,,156,19.404907,-99.162485,BIKE,161,165,
163,163 TOLUCA-BAJÍO,163 - Toluca-Bajío,S/N,,ROM,Roma Sur,,158,19.405246,-99.156431,BIKE,159,165,
164,164 BAJÍO-TLACOTALPAN,164 - Bajío-Tlacotalpan,S/N,,ROM,Roma Sur,,157,19.403204,-99.16596,BIKE,161,162,
165,165 BAJÍO-EJE 2 PTE. MONTERREY,165 - Bajío-Eje 2 Pte. Monterrey,S/N,,ROM,Roma Sur,,156,19.404268,-99.160503,BIKE,162,163,
409,409 AZORES-DIVISIÓN DEL NORTE,409 - Azores-División Del Norte,S/N,3310,SCA,Santa Cruz Atoyac,,408,19.365102,-99.155499,BIKE,410,430,
410,410 PROLONGACIÓN TAJÍN-PROLONGACIÓN REPÚBLICAS,410 - Prolongación Tajín-Prolongación Repúblicas,S/N,3310,SCA,Santa Cruz Atoyac,,407,19.36564,-99.158063,BIKE,408,409,
411,411 PARROQUIA-AVENIDA MÉXICO-COYOACAN,411 - Parroquia-Avenida México-Coyoacan,S/N,3310,SCA,Santa Cruz Atoyac,,412,19.367864,-99.163626,BIKE,425,427,
412,412 PARROQUIA-AVENIDA UNIVERSIDAD,412 - Parroquia-Avenida Universidad,S/N,3310,SCA,Santa Cruz Atoyac,,411,19.3684182,-99.1654145,"BIKE,TPV",425,426,
406,406 PARROQUIA AV. MEXICO-COYOACAN,406 - Parroquia Av. Mexico-Coyoacan,S/N,3310,SCA,Santa Cruz Atoyac,,402,19.367831,-99.163261,BIKE,407,411,
403,403 UXMAL-MUNICIPIO LIBRE,403 - Uxmal-Municipio Libre,S/N,3310,SCA,Santa Cruz Atoyac,,401,19.371371,-99.158639,BIKE,402,405,
427,427 AVENIDA MÉXICO-COYOACAN-AV. POPOCATEPETL (EJE ,427 - Avenida México-Coyoacan-Av. Popocatepetl (Eje,S/N,3310,SCA,Santa Cruz Atoyac,,411,19.365023,-99.162993,BIKE,412,426,
429,429 PIRINEOS-AV. POPOCATEPETL (EJE 8),429 - Pirineos-Av. Popocatepetl (Eje 8),S/N,3310,SCA,Santa Cruz Atoyac,,428,19.363071,-99.158292,BIKE,430,431,
430,430 TRIPOLI-AV. POPOCATEPETL (EJE 8),430 - Tripoli-Av. Popocatepetl (Eje 8),S/N,3310,SCA,Santa Cruz Atoyac,,409,19.362139,-99.154974,BIKE,429,431,
401,401 SAN LORENZO-AVENIDA CUAUHTEMOC,401 - San Lorenzo-Avenida Cuauhtemoc,S/N,3310,SCA,Santa Cruz Atoyac,,400,19.372147,-99.16158,BIKE,402,403,
184,184 GRAL GÓMEZ PEDRAZA-GOBERNADOR TIBURCIO M,184 - General Gómez Pedraza-Gobernador Tiburcio Montiel,S/N,,SMC,San Miguel Chapultepec ,,185,19.41479,-99.18508,"BIKE,TPV",186,187,
185,185 GRAL ANTONIO LÉON-GRAL PEDRO A DE LOS S.,185 - General Antonio Léon-General Pedro Antonio de los Santos,S/N,,SMC,San Miguel Chapultepec ,,176,19.4128,-99.1828,BIKE,187,190,
186,186 GREGORIO V GELATI-FRANCISCO MOLINOS DEL C,186 - Gregorio V. Gelati-Francisco Molinos del C.,S/N,,SMC,San Miguel Chapultepec ,,187,19.41249,-99.18875,BIKE,188,189,
187,187 GENERAL CANO-GOBERNADOR GREGORIO V GELATI,187 - Genral Cano-Gobernador Gregorio V. Gelati,S/N,,SMC,San Miguel Chapultepec ,,176,19.41123,-99.18551,BIKE,189,190,
188,188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA ,188 - Gobernador Melchor Múzquiz-Gobernador Ignacio Esteva,S/N,,SMC,San Miguel Chapultepec ,,186,19.41171,-99.19014,"BIKE,TPV",187,189,
189,189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,189 - Gobernador Rafael Rebollar-Gobernador José Ceballos,S/N,,SMC,San Miguel Chapultepec ,,186,19.41004,-99.18798,BIKE,187,188,
190,190 GDOR IGNACIO ESTEVA-MTRO JOSÉ VASCONCELOS,190 - Gobernador Ignacio Esteva-Maestro José Vasconcelos,S/N,,SMC,San Miguel Chapultepec ,,177,19.409569,-99.183833,BIKE,187,,
191,191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,191 - Gobernador Rafael Rebollar-Gobernador Vicente Eguia,S/N,,SMC,San Miguel Chapultepec ,,176,19.4079,-99.18795,BIKE,189,190,
352,352 TINTORETO-GIORGINE,352 - Tintoreto-Giorgine,S/N,3700,SMN,Santa María Nonoalco,,351,19.384114,-99.185447,"BIKE,TPV",364,,
364,364 BOTICHELLI-CDA. DE GIORGONE,364 - Botichelli-Cda. De Giorgone,S/N,3700,SMN,Santa María Nonoalco,,351,19.383063,-99.185858,BIKE,352,,
365,365 HOLBEIN-AVENIDA REVOLUCIÓN,365 - Holbein-Avenida Revolución,S/N,3700,SMN,Santa María Nonoalco,,352,19.381117,-99.186687,BIKE,363,364,
351,351 CALLE 27-AVENIDA REVOLUCIÓN,351 - Calle 27-Avenida Revolución,S/N,3800,SPP,San Pedro de los Pinos,,332,19.385751,-99.186297,BIKE,352,364,
312,312 AVENIDA 2-CALLE 7,312 - Avenida 2-Calle 7,S/N,3800,SPP,San Pedro de los Pinos,,310,19.392634,-99.183737,"BIKE,TPV",311,328,
328,328 AVENIDA 1-CALLE 7,328 - Avenida 1-Calle 7,S/N,3800,SPP,San Pedro de los Pinos,,311,19.392586,-99.184742,BIKE,312,329,
329,329 CALLE 13-AVENIDA 1,329 - Calle 13-Avenida 1,S/N,3800,SPP,San Pedro de los Pinos,,312,19.390306,-99.184812,BIKE,328,330,
330,330 CALLE 15-AVENIDA PATRIOTISMO,330 - Calle 15-Avenida Patriotismo,S/N,3800,SPP,San Pedro de los Pinos,,329,19.389358,-99.182606,BIKE,331,332,
331,331 AVENIDA 2-CALLE 17,331 - Avenida 2-Calle 17,S/N,3800,SPP,San Pedro de los Pinos,,329,19.388547,-99.183971,BIKE,330,332,
332,332 SUR DE CALLE 27-AVENIDA 3,332 - Sur De Calle 27-Avenida 3,S/N,3800,SPP,San Pedro de los Pinos,,330,19.385508,-99.183809,BIKE,331,333,
263,263 SADI CARNOT-GÓMEZ FARIAS ,263 - Sadi Carnot - Gómez Farias,S/N,,S-R,San Rafael,,85,19.436274,-99.158425,"BIKE,TPV",86,256,
256,256 GÓMEZ FARÍAS-SADI CARNOT ,256 - Gómez Farías Sadi Carnot,S/N,,S-R,San Rafael,,254,19.4372,-99.15816,BIKE,259,,
257,257 MANUEL MARIA CONTRERAS-VILLALONGIN ,257 - Manuel Maria Contreras-Villalongin,S/N,,S-R,San Rafael,,183,19.4338,-99.16622,BIKE,255,,
254,254 ALFONSO HERRERA-MIGUEL SHULTZ ,254 - Alfonso Herrera-Miguel Shultz,S/N,,S-R,San Rafael,,160,19.43935,-99.16007,BIKE,174,256,
183,183 GABINO BARRERA-GUILLERMO PRIETO,183 - Gabino Barrera-Guillermo Prieto,S/N,,S-R,San Rafael,,160,19.43767,-99.16402,BIKE,174,255,
111,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,111 GUILLERMO PRIETO-JOAQUÍN VELÁZQUEZ DE LEÓN,S/N,,S-R,San Rafael,,103,19.438371,-99.166474,BIKE,160,183,
160,160 ALFONSO HERRERA-GABINO BARRERA,160 - Alfonzo Herrera-Gabino Barrera,S/N,,S-R,San Rafael,,174,19.44025,-99.16346,BIKE,183,254,
103,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,103 JOAQUÍN VELÁZQUEZ DE LEÓN-GARCÍA ICAZBALCETA,s/n,,S-R,San Rafael,,103,19.441669,-99.165217,BIKE,,,
85,85 ROSAS MORENO-SULLIVAN,085 - Rosas Moreno - Sullivan,S/N,06470,S-R,San Rafael,,1,19.43425,-99.162508,BIKE,3,12,
10,10 REFORMA-RAMIREZ,010 - Reforma - Ramírez,S/N,06500,TAB,Tabacalera,,26,19.433321,-99.154752,"BIKE,TPV",,,
8,8 REFORMA-GENERAL PRIM,008 - Reforma - General Prim,S/N,06500,TAB,Tabacalera,,3,19.431141,-99.158317,BIKE,20,86,
270,270 DE LA REPUBLICA-PONCIANO ARRIAGA ,270 - De la Republica-Ponciano Arriaga,S/N,,TAB,Tabacalera,,270,19.43676,-99.15387,"BIKE,TPV",,,
450,450 RAMOS ARIZPE-PUENTE DE ALVARADO,450 RAMOS ARIZPE-PUENTE DE ALVARADO,S/N,,TAB,Tabacalera,,450,19.43836,-99.152226,BIKE,,,
392,392 PATRICIO SANZ-FELIX CUEVAS,392 - Patricio Sanz-Felix Cuevas,S/N,3200,TLA,Tlacoquemecatl,,380,19.3730067,-99.1747749,BIKE,393,394,
393,393 ADOLFO PRIETO-FELIX CUEVAS,393 - Adolfo Prieto-Felix Cuevas,S/N,3200,TLA,Tlacoquemecatl,,380,19.372796,-99.172558,"BIKE,TPV",392,394,
380,380 MORAS-SAN LORENZO,380 - Moras-San Lorenzo,S/N,3200,TLA,Tlacoquemecatl,,392,19.374876,-99.173512,BIKE,393,394,
381,381 SAN LORENZO-MANZANAS,381 - San Lorenzo-Manzanas,S/N,3200,TLA,Tlacoquemecatl,,382,19.375541,-99.177894,BIKE,387,389,
382,382 SAN LORENZO-AV. INSURGENTES,382 - San Lorenzo-Av. Insurgentes,S/N, 3200 ,TLA,Tlacoquemecatl,,381,19.375591,-99.178084,BIKE,387,389,
370,370 TLACOQUEMECATL-AV. INSURGENTES,370 - Tlacoquemecatl-Av. Insurgentes,S/N,3200,TLA,Tlacoquemecatl,,361,19.378818,-99.177054,BIKE,369,371,
371,371 TLACOQUEMECATL-CAPULIN,371 - Tlacoquemecatl-Capulin,S/N,3200,TLA,Tlacoquemecatl,,361,19.378542,-99.174328,BIKE,369,370,
441,441 PUENTE XOCO-REAL DE MAYORAZGO,441 - Puente Xoco-Real De Mayorazgo,S/N,3330,XOC,Xoco,,433,19.361215,-99.167527,BIKE,440,442,
442,442 REAL DE MAYORAZGO-AVENIDA MÉXICO-COYOACAN,442 - Real De Mayorazgo-Avenida México-Coyoacan,S/N,3330,XOC,Xoco,,432,19.359905,-99.1653,"BIKE,TPV",443,444,
426,426 CERRADA DE POPOCATEPETL-AV. POPOCATEPETL (EJE ,426 - Cerrada De Popocatepetl-Av. Popocatepetl (Eje,S/N,3330,XOC,Xoco,,411,19.365519,-99.166017,BIKE,412,425,
